CustomerID,VisitHours,NumTicket,NumCouponUsed,NumOrder,Spending
2654,10.17,0,1,1,132.96
2655,8.76,0,1,1,147.8
2656,6.21,1,2,1,161.76
2657,11.46,0,1,9,146.52
2658,11.73,0,1,2,177
2659,11.88,0,1,8,147.56
2660,9.18,1,1,11,102.12
2661,9.93,0,2,1,106.12
2662,16.29,1,1,2,108.52
2663,7.47,0,2,7,174.52
2664,12.99,0,1,1,132.6
2665,10.32,0,5,11,233.56
2666,8.52,0,1,1,184.96
2667,8.58,1,1,1,143.8
2668,10.77,1,3,1,166.56
2669,15.3,0,1,2,167.16
2670,11.82,0,1,1,102
2671,8.76,0,1,8,205.4
2672,9.12,0,1,13,178.16
2673,7.53,0,1,1,132.52
2674,11.19,0,1,1,129.36
2675,7.47,0,2,1,105.44
2676,8.85,1,1,1,133.04
2677,6.27,1,1,1,246.6
2678,7.26,1,1,1,122.6
2679,7.35,0,2,1,164.76
2680,17.46,0,1,9,171.04
2681,10.98,0,2,1,162.44
2682,7.59,0,1,1,155.96
2683,9.63,1,1,2,102.84
2684,17.22,0,1,1,170.36
2685,10.44,0,1,1,197.16
2686,7.53,0,1,1,165.76
2687,10.02,1,1,2,181.96
2688,9.36,0,4,4,283.36
2689,6.39,0,1,1,114.48
2690,11.37,0,2,1,334.08
2691,7.92,0,1,1,145.4
2692,9.12,0,4,1,183.08
2693,6.27,0,1,1,102.6
2694,8.73,1,1,6,125.24
2695,7.86,1,1,1,124.88
2696,7.02,1,4,1,124.48
2697,8.88,0,4,1,162.2
2698,9.99,1,1,1,271.96
2699,11.1,0,7,6,272.12
2700,10.29,0,3,2,145.76
2701,11.19,0,2,7,223.92
2702,6.48,0,1,1,185.6
2703,7.56,0,2,1,180.32
2704,10.2,1,1,1,159.68
2705,6.78,0,1,1,106.56
2706,12.24,0,1,1,245.56
2707,6.18,0,1,1,125.56
2708,11.25,0,1,2,140.92
2709,11.52,0,2,1,335.68
2710,9.84,0,1,1,128.12
2711,11.58,0,1,1,125.24
2712,6.18,1,1,7,172.04
2713,10.05,0,1,1,103.52
2714,10.5,1,1,1,97.04
2715,6.45,0,1,2,260.4
2716,17.28,0,1,1,108.88
2717,9.66,0,1,1,100.96
2718,6.51,0,2,1,165.48
2719,10.86,0,1,1,105.64
2720,6.54,0,4,1,224.12
2721,9.69,0,1,1,221.2
2722,9.24,0,1,1,250.48
2723,10.35,0,1,2,105.64
2724,8.61,0,4,1,242.68
2725,8.16,0,1,1,130.72
2726,10.44,0,1,1,258.6
2727,10.83,0,1,1,122.32
2728,10.62,0,1,1,117.8
2729,17.4,0,3,1,107.68
2730,8.61,1,1,9,170.72
2731,10.92,0,1,1,246.48
2732,10.62,1,3,12,216.12
2733,10.71,0,1,1,114.08
2734,17.43,0,1,1,169.84
2735,8.31,1,1,1,156.32
2736,7.86,0,1,6,178.24
2737,10.26,1,2,1,239.52
2738,7.5,0,1,1,100.92
2739,9.27,0,1,1,179.8
2740,6.72,0,1,3,118.96
2741,9.84,0,3,1,120.52
2742,11.37,0,1,1,308.36
2743,9.54,0,1,1,142.32
2744,9.3,0,1,10,127.16
2745,8.46,0,4,3,212.36
2746,9.12,0,1,1,117.56
2747,7.41,1,1,6,145.84
2748,11.97,1,6,4,214.08
2749,8.19,0,4,1,188.04
2750,17.19,1,1,1,107.4
2751,10.11,0,1,1,122.64
2752,8.67,0,1,1,241.84
2753,6.09,1,2,1,158.8
2754,8.61,1,1,1,148.12
2755,10.74,0,1,1,123.08
2756,8.4,0,1,1,128.6
2757,6.06,0,1,11,133.36
2758,7.2,1,1,1,103.4
2759,11.88,0,1,1,154.92
2760,10.05,0,1,1,185.28
2761,8.52,0,1,1,305.96
2762,6.99,0,2,1,228.36
2763,8.28,1,3,1,195.76
2764,9.09,0,1,1,127.08
2765,10.83,0,1,1,104
2766,7.14,0,1,1,178.24
2767,7.41,0,2,1,204.48
2768,11.1,1,1,1,275.04
2769,16.65,1,1,7,107.24
2770,7.17,0,1,6,202.72
2771,7.14,0,2,15,161.28
2772,7.05,0,1,6,322
2773,11.01,0,1,13,100.96
2774,17.49,1,1,1,108.88
2775,8.16,0,2,1,160.32
2776,11.34,1,1,4,116.24
2777,9.48,0,1,1,182.32
2778,11.73,0,1,5,116.8
2779,6.48,0,2,1,134.6
2780,8.25,0,1,1,101.88
2781,8.97,1,1,6,176.04
2782,17.19,0,1,1,168.36
2783,11.34,0,1,1,120.88
2784,11.04,1,1,1,246.28
2785,10.47,0,1,1,166.2
2786,7.38,1,1,1,136.8
2787,10.14,0,1,2,294.04
2788,9.51,0,1,9,139.84
2789,9.81,1,1,1,105.8
2790,16.5,0,2,6,170.4
2791,10.5,0,1,7,114.48
2792,11.43,1,1,1,275.12
2793,17.85,0,1,6,107.72
2794,10.74,0,1,6,151.04
2795,6.81,1,1,1,143.24
2796,6.09,0,1,1,100.84
2797,10.35,0,5,5,223.8
2798,17.13,0,1,3,106.92
2799,7.86,0,1,1,182.88
2800,8.4,1,1,1,36
2801,10.11,0,4,1,174.36
2802,6.87,0,1,1,135.6
2803,10.86,0,1,1,146.48
2804,12.39,0,3,1,157.24
2805,9.51,0,3,1,247.24
2806,11.94,1,1,1,228.48
2807,9.9,0,1,1,100.44
2808,9.24,1,1,5,90.08
2809,9,1,3,1,173.48
2810,10.02,0,1,1,92.8
2811,16.53,0,1,1,168.2
2812,10.98,0,2,11,188.52
2813,9.87,0,1,7,120.28
2814,15.15,0,1,6,107.2
2815,9.39,0,1,1,221.2
2816,7.86,1,1,2,126.48
2817,7.29,0,1,1,126.8
2818,7.77,1,1,4,112.2
2819,10.38,0,2,1,226.2
2820,8.7,0,1,1,125.76
2821,6.81,0,1,1,125.52
2822,10.83,0,1,1,133.96
2823,9.84,1,1,10,147.96
2824,9.75,0,1,1,156.24
2825,7.71,0,1,1,214.12
2826,10.5,0,2,1,189.6
2827,10.29,1,1,1,244.76
2828,11.7,0,1,1,228.16
2829,6.24,0,1,1,271.4
2830,11.58,0,3,5,194.04
2831,9.27,0,1,1,227.92
2832,11.37,0,1,1,271.88
2833,10.05,0,1,1,178.76
2834,7.59,1,2,2,162.16
2835,10.35,1,1,1,158.6
2836,9.69,0,1,1,117.08
2837,10.59,1,1,4,217.72
2838,8.52,0,2,2,133.04
2839,8.88,0,1,1,106.44
2840,16.56,1,1,1,107.6
2841,11.04,0,1,1,148.04
2842,8.04,0,1,1,141.44
2843,9.75,0,2,1,165
2844,10.65,0,1,2,203.88
2845,11.31,1,1,1,103.44
2846,10.14,0,2,1,208.12
2847,11.88,0,3,1,162.96
2848,9.69,0,2,8,104.52
2849,6.81,0,2,8,190.92
2850,8.76,0,1,1,133.08
2851,16.56,1,1,1,110.56
2852,9.66,0,2,7,191.2
2853,11.49,0,1,1,308.56
2854,16.35,1,6,11,106.88
2855,10.17,0,1,4,141.8
2856,10.23,0,1,7,146.32
2857,8.07,0,1,1,115.04
2858,6.18,1,1,1,143.96
2859,11.07,0,1,1,142.76
2860,6.54,1,2,9,338.6
2861,7.26,0,1,1,215.88
2862,10.62,0,1,1,122.6
2863,8.76,0,2,1,123.64
2864,7.92,0,1,1,123.36
2865,11.76,0,1,2,193.28
2866,6.63,0,1,2,112.8
2867,6.48,1,1,1,194.84
2868,11.64,0,1,1,123.44
2869,15.96,1,5,3,167.84
2870,6.48,1,1,7,199.8
2871,9.21,0,2,2,183.8
2872,6.27,0,1,11,105.72
2873,9.48,0,1,1,118.32
2874,11.1,0,1,1,182.44
2875,6.99,0,2,1,205
2876,6.66,0,1,1,264.32
2877,6,1,1,7,156
2878,16.71,0,1,1,166.96
2879,16.62,0,1,1,111.48
2880,8.64,0,1,2,256.4
2881,9.72,1,1,12,163.2
2882,8.85,0,2,2,193.24
2883,11.79,1,1,1,247.52
2884,11.64,0,2,2,192.28
2885,17.58,0,1,2,107
2886,11.22,1,5,3,332.48
2887,11.49,0,2,1,105.08
2888,10.83,1,1,1,140.64
2889,9.03,0,2,1,123.84
2890,9.09,0,2,2,161.44
2891,6.63,0,5,7,141.64
2892,11.13,0,1,1,130.96
2893,9,1,1,2,148.76
2894,6.81,0,1,2,102.76
2895,6.51,0,6,4,184.36
2896,17.82,0,2,1,202.88
2897,7.8,0,1,3,105.52
2898,10.8,0,1,1,156.56
2899,9.15,0,1,2,131.6
2900,8.94,0,1,1,311.6
2901,11.34,0,1,2,182.2
2902,10.44,1,4,2,187.8
2903,11.43,0,1,1,117.36
2904,11.31,1,1,4,103.68
2905,11.4,0,1,1,97.08
2906,8.13,0,1,1,243.08
2907,9.6,0,2,1,199.32
2908,8.76,0,1,7,174.24
2909,9.81,0,1,1,180.36
2910,9.36,0,1,3,165.6
2911,11.46,1,3,1,142
2912,7.29,0,1,1,124.04
2913,8.31,0,1,1,117.6
2914,6.03,1,1,1,247.6
2915,8.07,0,1,1,131.76
2916,9.42,0,1,1,218.28
2917,8.13,0,1,2,143.36
2918,7.59,0,1,1,129.36
2919,10.77,0,2,1,127.76
2920,17.79,1,1,1,108.2
2921,11.73,1,1,1,105.16
2922,8.28,0,1,1,163.44
2923,7.08,1,1,4,181.96
2924,6.18,1,3,4,186.84
2925,6.69,1,4,1,160.24
2926,6.21,0,1,1,103.16
2927,11.64,0,2,1,182.56
2928,9.6,0,1,3,175.8
2929,11.46,0,1,1,111.64
2930,10.32,0,3,14,205.24
2931,15.57,0,1,1,169
2932,8.16,1,1,1,132.32
2933,11.97,1,1,1,103.56
2934,15.27,1,1,1,108
2935,7.44,0,3,1,249.04
2936,16.41,0,1,3,109.72
2937,7.56,0,3,1,222.76
2938,10.08,0,1,3,135.64
2939,10.26,1,3,1,125.36
2940,10.47,1,1,1,216.44
2941,6.12,0,1,13,319.24
2942,10.32,0,1,2,132.04
2943,10.83,1,1,1,162.76
2944,17.61,1,1,2,107.96
2945,8.28,0,1,1,105.32
2946,6.78,1,6,6,169.65
2947,8.07,0,1,1,129.08
2948,11.61,1,1,1,103.8
2949,11.79,0,2,1,187.64
2950,9.66,0,1,7,100.44
2951,17.49,0,1,1,106.92
2952,8.91,1,2,1,145.88
2953,6.54,1,1,7,112.96
2954,9.84,1,1,7,121.72
2955,17.19,1,1,1,107.8
2956,8.67,0,1,1,103.76
2957,8.79,1,2,1,164.04
2958,7.59,0,1,7,103.2
2959,9.39,0,2,1,160.08
2960,6.6,0,1,1,142.44
2961,16.26,1,2,1,168
2962,9.87,1,2,4,245.52
2963,10.32,0,2,2,103.28
2964,10.05,1,1,1,120.16
2965,11.76,0,1,1,214.04
2966,9.9,0,1,1,102.6
2967,11.07,0,1,4,149.32
2968,8.13,0,1,1,126.8
2969,8.4,0,2,1,275.84
2970,7.44,0,1,1,163.32
2971,11.07,1,1,1,164.12
2972,7.92,0,1,1,237.04
2973,11.07,0,1,2,182.96
2974,11.85,1,2,1,187.2
2975,8.55,0,1,1,105.2
2976,11.31,1,2,2,161.2
2977,15.42,0,2,1,169.72
2978,9.69,1,3,2,138.56
2979,9.9,1,1,1,176.16
2980,8.07,0,2,1,207.24
2981,10.56,1,3,5,183.24
2982,9.42,0,1,7,149.48
2983,10.83,0,2,1,186.08
2984,10.5,0,2,1,184.48
2985,9.57,0,1,1,101.56
2986,10.83,0,1,3,126
2987,6.45,0,1,5,251
2988,11.49,0,1,1,104.8
2989,11.91,0,1,1,228.52
2990,8.43,0,2,1,152.64
2991,10.5,1,1,1,136.68
2992,6.51,0,1,2,158.24
2993,11.25,0,1,4,158.8
2994,6.24,1,2,1,271.96
2995,6.48,1,1,2,130.68
2996,11.49,0,1,2,130.8
2997,10.83,1,1,7,163.2
2998,11.73,0,1,1,254.44
2999,6.24,1,2,14,164.04
3000,9.3,0,1,1,114.52
3001,6.87,0,1,1,102.72
3002,6.03,0,1,1,254
3003,10.86,1,2,1,194.88
3004,7.17,0,1,7,274.2
3005,15.12,0,3,1,168.12
3006,11.55,1,2,1,176.32
3007,10.65,1,1,1,121.64
3008,10.5,1,1,1,101.32
3009,8.28,1,1,1,219.72
3010,16.56,0,1,4,106.84
3011,7.29,0,1,1,188.44
3012,10.2,0,1,1,123.76
3013,9.27,1,2,1,177.44
3014,7.92,0,2,2,181.48
3015,6.75,0,1,2,90.52
3016,10.29,0,1,1,187.4
3017,10.65,1,1,1,183.88
3018,6.39,1,2,1,166
3019,10.08,0,1,1,164.24
3020,11.28,0,1,1,134.72
3021,7.83,0,1,5,164.52
3022,6.45,0,1,1,122.4
3023,10.56,0,2,1,130.04
3024,9.09,0,2,1,122.28
3025,10.26,0,1,1,119.16
3026,10.65,0,1,1,263.04
3027,7.68,0,1,2,103.8
3028,8.94,1,4,1,217.28
3029,7.11,0,2,1,187.76
3030,6.48,1,3,1,203.84
3031,9.24,0,2,1,279.72
3032,9.99,1,1,2,148.6
3033,6.12,0,2,3,189.68
3034,9.69,0,3,1,278.44
3035,9.75,1,4,1,213.2
3036,6.87,0,1,8,143.48
3037,17.4,0,4,1,169.44
3038,9.18,1,2,6,248.8
3039,11.19,0,1,3,103.44
3040,9.09,0,1,1,256.52
3041,7.98,0,6,11,120.24
3042,9,0,1,1,177.24
3043,10.71,0,1,1,161.76
3044,11.04,0,3,1,215.24
3045,11.19,0,1,7,128.36
3046,9.9,1,1,1,160.44
3047,9.18,1,1,4,102.2
3048,7.59,0,1,7,150.52
3049,17.28,0,2,1,108.2
3050,7.23,1,4,1,272.36
3051,10.29,0,2,1,181.08
3052,8.34,0,4,4,223.96
3053,7.44,0,1,2,100.08
3054,11.73,0,1,1,276.28
3055,11.88,0,3,1,186.88
3056,16.59,0,1,6,209.44
3057,10.2,0,2,1,168.6
3058,9.93,0,1,1,307.56
3059,8.07,0,1,1,188
3060,11.46,1,1,1,103.24
3061,11.55,0,1,1,154.16
3062,6.33,1,2,1,186.16
3063,10.71,1,1,2,104.6
3064,6.84,0,2,1,227.24
3065,10.38,0,2,1,179.56
3066,10.05,0,1,1,239.56
3067,11.7,0,1,4,113.76
3068,7.68,0,1,1,168.24
3069,8.31,0,3,1,183.24
3070,11.85,0,1,3,226.2
3071,9.15,0,1,1,116.6
3072,8.46,0,3,1,244.84
3073,11.19,0,1,1,151.2
3074,9.09,1,3,1,235.84
3075,9.99,0,2,10,425.08
3076,9.24,0,1,1,102.08
3077,11.46,0,1,1,157.56
3078,10.26,1,1,1,146.96
3079,11.58,1,4,1,116.92
3080,10.71,0,1,1,103.76
3081,9.51,1,2,2,163.12
3082,10.41,0,1,4,316.64
3083,11.28,0,2,2,165.96
3084,11.31,1,1,11,327.28
3085,12.81,0,1,2,183.04
3086,15.18,0,1,1,109.8
3087,11.01,0,1,1,248.84
3088,6.96,0,4,1,135.92
3089,10.95,0,3,4,244.44
3090,6.48,1,1,1,167.4
3091,7.14,0,1,6,105.16
3092,7.05,0,1,5,216.56
3093,9.09,0,1,1,254.64
3094,11.61,0,2,2,213.52
3095,9.12,0,2,6,248.2
3096,10.08,0,3,4,276.28
3097,8.91,1,2,1,160.72
3098,6.21,0,2,15,207.84
3099,7.26,0,1,2,157.8
3100,17.19,0,2,2,107.92
3101,7.29,0,1,1,172
3102,11.01,0,1,7,129.68
3103,7.26,0,1,1,120.32
3104,7.35,0,1,1,172.92
3105,11.25,0,1,1,122.72
3106,7.89,1,1,6,130.56
3107,15.51,0,3,1,108.44
3108,16.44,1,1,1,107.04
3109,7.17,0,1,1,99.04
3110,7.92,1,1,1,222.24
3111,10.38,1,1,2,127.68
3112,7.77,0,1,7,106.12
3113,9.48,0,1,1,137.32
3114,9.78,0,1,7,105.4
3115,8.91,0,1,1,137.16
3116,8.58,0,1,2,123.24
3117,10.53,0,2,7,213.36
3118,11.13,0,1,1,215
3119,9.84,1,3,7,277.6
3120,11.91,0,2,6,191.56
3121,10.53,0,1,1,102.6
3122,10.14,0,1,1,175.96
3123,8.88,1,1,1,105.16
3124,11.28,0,1,1,124.2
3125,6.78,0,1,2,145.8
3126,6.72,1,1,1,124.24
3127,9.18,0,3,1,242.76
3128,8.52,0,1,1,193.44
3129,10.77,0,1,1,103.76
3130,11.85,0,1,1,133.48
3131,17.25,0,2,11,168.28
3132,7.62,0,2,1,339.44
3133,16.14,0,1,1,111.32
3134,11.67,0,1,1,165.52
3135,9.39,1,1,3,124.76
3136,11.49,0,1,1,144.76
3137,16.2,0,1,4,110.32
3138,17.94,1,1,3,409.36
3139,10.53,0,1,2,266.08
3140,7.47,1,1,1,101.68
3141,17.64,1,1,1,108.52
3142,6.27,0,1,5,310.48
3143,7.2,0,1,1,102.92
3144,8.01,0,1,2,116
3145,7.2,0,1,13,161.08
3146,8.7,0,2,1,181.16
3147,8.73,0,2,1,183.28
3148,14.16,0,1,1,318.56
3149,8.97,0,2,1,171.96
3150,11.97,0,1,2,330.8
3151,7.8,1,1,4,229.68
3152,6.15,0,2,4,162.12
3153,9.6,0,1,2,125.4
3154,17.85,0,1,1,107.4
3155,10.02,0,4,1,114.92
3156,10.98,0,6,4,125.4
3157,15.24,0,2,1,106.8
3158,11.28,0,1,1,153.8
3159,6,0,2,11,202.72
3160,11.79,1,1,4,132.2
3161,8.4,0,3,2,174
3162,9.63,1,1,1,130
3163,6.87,1,1,1,242.52
3164,15.51,0,1,2,107.8
3165,10.08,0,2,1,208.52
3166,10.86,0,1,1,129.52
3167,8.85,1,4,2,175.8
3168,11.79,1,1,1,271.92
3169,7.71,1,3,1,183.76
3170,9.66,1,3,1,162.36
3171,10.74,0,1,1,185.04
3172,8.61,0,1,5,100.12
3173,8.1,1,1,1,158.6
3174,8.88,0,1,1,117.6
3175,11.91,0,1,1,257.8
3176,8.04,1,2,1,208.32
3177,7.62,0,2,2,228.12
3178,11.1,0,1,1,131.72
3179,8.7,0,1,2,277.4
3180,9.63,0,1,1,267.12
3181,10.05,0,1,1,176.92
3182,6.33,0,1,3,165.6
3183,8.61,0,1,4,105.16
3184,10.29,1,1,4,146.24
3185,8.67,0,1,1,262.64
3186,10.62,0,1,1,241.24
3187,9.93,0,1,1,105.84
3188,9.96,0,1,1,322.12
3189,9.96,1,1,1,163.8
3190,15.93,1,1,1,109.96
3191,9.24,0,1,1,92.24
3192,7.77,1,1,6,91.2
3193,17.16,1,2,4,108.76
3194,8.79,1,1,2,328.24
3195,10.38,1,3,1,275.76
3196,9.66,0,1,1,106.24
3197,11.46,0,1,4,327.88
3198,10.68,1,2,1,185.4
3199,9.42,1,4,1,338.48
3200,6.24,0,3,1,185.12
3201,11.7,0,1,3,184.44
3202,10.65,1,1,1,101.56
3203,8.37,0,3,1,331.92
3204,9.12,0,1,4,184.92
3205,6.66,1,1,1,115.08
3206,6.87,1,1,1,163.72
3207,9.12,0,10,15,182.32
3208,10.26,1,2,1,194.12
3209,8.52,0,1,1,159.8
3210,11.19,1,1,1,118.68
3211,17.13,0,3,1,108.4
3212,6.93,1,1,1,126.96
3213,10.35,1,4,2,113.4
3214,10.98,0,2,3,160.8
3215,9.21,0,2,1,160.96
3216,9.39,0,1,1,142.08
3217,10.02,0,1,1,320.6
3218,8.43,1,1,1,311.24
3219,10.95,0,1,1,103.72
3220,6.63,0,1,8,128.84
3221,8.88,0,1,13,279.04
3222,9.42,0,5,2,126.28
3223,8.67,0,1,1,150.96
3224,11.34,0,3,1,174.24
3225,10.71,0,4,1,146.76
3226,11.58,1,1,2,308.8
3227,9.18,1,2,1,230.96
3228,7.44,1,8,7,224.48
3229,10.02,0,1,4,125.36
3230,11.52,1,1,1,178.52
3231,9.24,0,4,1,201.52
3232,11.1,1,3,5,163.04
3233,9.06,0,2,4,163.64
3234,9.69,1,1,4,258.6
3235,9.3,0,1,6,271.88
3236,8.61,0,3,1,337.16
3237,7.35,0,1,7,115.44
3238,10.2,0,1,1,165
3239,8.34,0,3,1,126.6
3240,8.25,0,1,1,181.04
3241,11.82,1,1,1,122.48
3242,10.14,1,1,1,280.28
3243,9.66,0,1,1,208.92
3244,6.96,0,2,1,201.24
3245,7.41,0,1,1,116.68
3246,9.69,1,2,1,240.08
3247,9.39,0,2,1,163.88
3248,10.44,0,3,1,186.4
3249,9.51,0,1,1,159
3250,8.13,0,1,1,105.36
3251,9.21,0,1,1,271.44
3252,6.63,0,1,1,96.12
3253,9.87,0,1,3,133.64
3254,10.68,0,1,1,130.72
3255,11.22,1,1,1,216.96
3256,8.91,1,0,1,274.04
3257,6.18,0,1,1,100.28
3258,10.77,0,3,2,143.76
3259,10.23,0,2,1,134.28
3260,17.64,0,1,4,107.84
3261,8.88,1,1,2,126.16
3262,9.84,0,1,1,106.12
3263,6.15,0,4,1,146.88
3264,10.56,0,2,11,187.24
3265,7.74,1,5,5,141.8
3266,9.78,1,1,5,141.2
3267,10.59,0,4,1,245.96
3268,6.6,1,2,14,134.68
3269,17.58,1,1,1,109.96
3270,7.65,0,1,2,180
3271,11.73,1,2,1,180.8
3272,6.39,0,1,15,142.32
3273,9.48,1,1,5,212.48
3274,7.77,1,1,1,120.8
3275,7.47,1,1,2,137.68
3276,11.73,1,4,7,103.96
3277,11.01,0,1,1,119.04
3278,11.25,0,1,7,308
3279,17.64,0,2,1,169.52
3280,8.52,0,1,2,116.28
3281,9.75,0,2,1,173.64
3282,11.79,0,1,1,112.28
3283,6.3,0,1,15,475.8
3284,11.31,0,1,2,219.88
3285,6.15,0,1,1,182.84
3286,9.78,1,4,1,155.52
3287,9.63,0,1,6,253.28
3288,7.89,1,2,1,337
3289,9.09,0,1,5,227.32
3290,7.29,1,1,7,232.8
3291,11.01,0,1,1,93.6
3292,6.51,0,2,1,187.8
3293,7.44,0,1,7,304.24
3294,17.94,0,2,1,169.96
3295,10.38,0,1,1,152.6
3296,8.76,0,2,9,261
3297,11.79,0,0,11,138.12
3298,7.08,0,2,2,196.48
3299,7.35,0,1,1,114.2
3300,8.31,0,3,2,184
3301,10.41,0,0,9,115
3302,11.76,0,1,7,160.68
3303,9.09,0,0,1,251.68
3304,9.72,1,1,1,121.64
3305,6.27,0,0,8,172.04
3306,10.08,0,2,1,172.96
3307,10.17,1,0,1,101.28
3308,10.74,0,0,4,119.76
3309,10.62,0,2,1,187.92
3310,9.42,0,4,9,180.96
3311,9.75,1,1,1,176.48
3312,6.54,0,2,5,214.48
3313,6.09,1,2,1,248.52
3314,6.27,0,2,6,161.08
3315,6.72,1,0,1,117.24
3316,11.55,1,1,1,173.8
3317,6.21,0,1,1,194.88
3318,16.08,0,2,1,107.44
3319,11.25,0,2,1,277.56
3320,10.83,0,1,1,224.64
3321,10.38,0,0,4,111.64
3322,10.08,0,1,4,306
3323,6.72,0,0,1,146.52
3324,7.8,0,1,11,103.44
3325,9.84,0,2,7,174.2
3326,10.29,0,2,1,183.72
3327,11.49,0,3,3,187.6
3328,8.4,0,1,1,133
3329,8.88,0,0,4,116.72
3330,7.59,0,0,1,127.68
3331,6.9,0,0,6,92.76
3332,8.16,0,1,1,129
3333,9.33,0,1,3,244.68
3334,6.03,0,1,3,310.08
3335,15.09,0,1,1,109.08
3336,9.81,0,2,1,197.64
3337,11.4,1,2,1,186
3338,8.88,0,0,1,104.04
3339,11.49,1,1,1,171.72
3340,7.47,0,1,4,160.32
3341,11.16,1,2,1,182.08
3342,8.88,0,1,4,166.2
3343,9.57,0,0,7,100.64
3344,12.93,1,1,1,120.36
3345,9.75,0,2,1,178.4
3346,8.58,1,1,1,125.92
3347,10.29,0,2,1,165.6
3348,8.49,0,0,2,95.64
3349,10.41,0,2,1,189
3350,10.47,0,1,1,187.88
3351,7.17,0,2,1,171.8
3352,8.64,0,1,1,205.48
3353,7.92,1,1,7,143.88
3354,10.47,0,0,12,240.32
3355,8.79,0,2,1,163.64
3356,10.71,0,1,4,303.28
3357,9.9,0,3,1,223.76
3358,10.95,0,1,1,306.08
3359,8.91,0,4,1,226.08
3360,6.81,0,1,1,102.72
3361,9.84,0,2,1,160.2
3362,7.92,1,4,1,150.84
3363,11.97,0,2,1,120.84
3364,11.4,1,1,1,224.12
3365,9.33,1,3,1,103.08
3366,7.29,0,1,1,188.4
3367,11.13,0,2,2,122.84
3368,10.83,0,2,1,237.16
3369,11.4,0,2,1,183.2
3370,7.47,0,1,5,101.32
3371,11.22,1,4,1,181.24
3372,10.35,0,1,1,194.72
3373,8.46,1,4,1,132.08
3374,9.99,1,0,1,244.36
3375,10.17,0,1,1,162.96
3376,6.75,1,1,9,120.68
3377,6.27,0,4,4,214.4
3378,7.11,0,2,1,104.32
3379,7.02,0,2,4,198.8
3380,7.56,1,1,1,106.44
3381,8.19,0,4,1,144.4
3382,7.44,0,0,2,104.52
3383,9.81,0,3,1,203.92
3384,6.57,0,2,2,237.16
3385,8.07,0,0,2,140.76
3386,7.23,0,2,4,164.52
3387,11.67,0,2,1,232.52
3388,8.16,1,2,1,160.76
3389,7.14,0,0,8,181.68
3390,11.73,0,2,1,188.56
3391,6.75,0,1,1,180.88
3392,6.93,0,4,1,163.68
3393,17.79,0,0,1,109.72
3394,10.44,0,0,3,275.88
3395,9.09,0,0,2,134.84
3396,10.29,0,1,5,100.6
3397,7.77,0,4,1,239.24
3398,10.56,0,2,1,182
3399,8.91,0,1,2,148.16
3400,10.44,1,1,1,187.24
3401,11.76,1,0,6,141.44
3402,9.84,0,3,1,162.36
3403,11.79,0,1,1,168.52
3404,10.35,1,0,10,273.32
3405,9.36,0,0,1,100.72
3406,7.83,1,1,1,195.64
3407,7.5,0,1,1,276.12
3408,10.29,0,3,2,114.08
3409,7.71,0,1,1,130.64
3410,10.74,0,1,1,186.4
3411,11.01,0,2,1,188.76
3412,16.05,0,1,1,106.92
3413,11.52,0,1,1,315.68
3414,9.63,1,1,1,164.08
3415,15.84,1,1,1,108.16
3416,11.04,0,1,1,113.12
3417,11.19,1,0,1,270.48
3418,9.06,0,2,1,161.4
3419,11.73,1,1,1,197.68
3420,9.54,0,4,1,183.84
3421,9.33,0,2,1,193.32
3422,7.53,1,0,2,126.64
3423,10.29,0,3,1,127.24
3424,9.03,0,2,14,172.12
3425,7.71,0,4,2,193.76
3426,7.44,0,1,5,180.68
3427,10.44,0,2,3,192.08
3428,11.19,0,2,1,188.76
3429,16.77,0,0,1,111.16
3430,6.96,1,1,8,95.68
3431,6.84,0,1,7,276.6
3432,17.49,0,0,2,110.68
3433,8.91,0,6,5,184.36
3434,9.78,0,0,1,121.48
3435,9.6,0,0,3,137.68
3436,11.73,0,3,1,130.44
3437,11.7,0,3,1,137.72
3438,10.44,1,0,1,157.56
3439,11.73,0,1,13,443.08
3440,6.93,0,5,7,179.36
3441,11.01,1,3,5,159.44
3442,10.23,1,1,7,137.44
3443,10.23,0,0,1,232.04
3444,10.53,1,0,2,134.4
3445,10.95,1,0,7,117.6
3446,10.26,0,0,4,115.16
3447,10.68,0,0,2,105.8
3448,7.35,1,1,1,161.68
3449,11.91,0,1,7,138.68
3450,10.29,0,2,1,220.08
3451,6.24,0,1,2,132.08
3452,6.99,0,2,6,192.96
3453,6.96,0,1,1,304.12
3454,9.78,0,1,1,272.68
3455,17.31,0,0,1,107.84
3456,7.62,0,2,1,194.32
3457,6.24,0,1,1,160.12
3458,11.64,1,2,1,219.68
3459,10.44,0,0,1,123.76
3460,7.2,0,1,7,208.44
3461,6.57,0,0,1,254.28
3462,8.73,0,0,2,256.04
3463,9.45,1,5,2,125.8
3464,9.36,0,1,1,127.36
3465,11.55,1,1,7,181.88
3466,6.63,0,1,1,135.04
3467,10.29,0,2,1,194.72
3468,8.4,0,0,1,134.76
3469,8.79,1,1,1,165.88
3470,10.29,0,1,7,164.4
3471,10.89,0,2,1,299.72
3472,9.54,0,1,1,233.8
3473,8.43,1,0,2,150.84
3474,16.89,0,1,1,167.28
3475,10.65,1,0,1,133.68
3476,8.79,0,1,6,133.48
3477,10.14,1,2,7,111.96
3478,8.01,1,1,1,119.88
3479,9.15,0,0,1,113.08
